plz	supermarkt	adresse	nr	lat	lon	id
	Ekom			45.4697358	7.9027492	2574685808
	Conad			46.1703875	9.8815331	2575567888
				46.1647239	9.8699146	2575873057
	Crai			46.1684674	9.8822808	2575873065
	Al Baitel			46.1708236	9.8759332	2575898171
	Punto Simply Market			46.1699362	9.8729026	2575898172
				46.1683295	9.8665136	2575912430
				46.1642322	9.8611010	2575955927
	MD			46.1615068	9.8686810	2575955945
13100	Bio Celia	Via Verdi	9	45.3260414	8.4226402	2575965166
	Eurospar			45.3775873	11.8702076	2577169112
	Alì	Via dei Salici	37	45.3816688	11.8725858	2577678079
	Todis			43.4726545	12.2439963	2579188826
	"Alimentari ""Claudia Laura"""			46.0117726	12.9407707	2580510105
	Bernardi			44.3603668	12.0126565	2580662176
	Deichmann			44.3605623	12.0121415	2580662227
	Young Fa			44.3609420	12.0121139	2580684135
	Lidl			44.7695186	11.4945555	2580732887
	CRAI			45.8924806	12.6735512	2581218913
	Supermercato Maxi			45.8913430	12.6758793	2582416232
56125	Pam	Via Giovanni Pascoli	8	43.7120222	10.4006978	2584396643
33043	Eurospar Forte	Viale Foramitti	8-2	46.0973693	13.4254591	2584964180
	Market Di Più			38.8885408	16.4076125	2585754360
	Carrefour Market			38.1745268	15.5497537	2587598084
	Spaccio Alimentare			38.1560204	15.5329222	2587612515
34138	In's Mercato	Via Pasquale Revoltella	10	45.6425760	13.7890054	2588239839
				41.2025578	15.5618271	2589440822
38020	Despar	Via Nazionale	53	46.3111506	10.7551901	2589668246
36050	Latteria Sociale Soc. Coop. a r.l.	Via Strasilia	2	45.6013255	11.6195599	2590215419
	Despar			45.6477252	12.3616228	2590603800
37067	Fornari	Via Giuseppe Mazzini	26	45.3518923	10.7392769	2590701678
	Famila			44.5362271	7.9362064	2591417215
20125	Biomì	Via Emilio De Marchi	59	45.5033347	9.2112077	2595013761
	iN's mercato			45.8832326	12.7086579	2595741900
				41.9637293	12.6205713	2596602430
	Crai			45.8989603	11.9947634	2597208372
	Crai			45.8804840	12.7129237	2598525720
				41.1295723	16.5492691	2599383167
	Conad			44.0464380	8.2193537	2599541272
	Alimentari Schmit			46.4657827	12.7099197	2599764359
00155	Emmepiù	Via della Rustica		41.9140932	12.6104843	2600049570
	Conad			41.7249709	12.6174421	2601197178
				39.4432528	9.0151599	2603344248
93012		Via Ettore Romagnoli	45	37.0686449	14.2361825	2604269387
	Lidl			37.6270666	12.7420868	2605215379
	Lidl			43.8467652	10.4726909	2608318839
				41.8308352	12.4950518	2609943638
	Penny Market			45.9325394	12.7273456	2612216113
58022	Tuodì Market	Via Vincenzo Bellini	22	42.9266123	10.7511798	2612662968
	Sarteur			46.5565563	11.7551961	2612771575
	PAM			45.4835836	9.2248670	2614494550
	Coop.E.S.			39.6848241	8.7728575	2614743694
	Conad			42.9554549	12.7071696	2616069741
	EuroSpin			42.1613477	12.4744606	2618507483
10098	Crai	Viale Colli	23	45.0684034	7.5241573	2619167764
				46.5924315	12.5093504	2619181810
				43.9360533	12.5426708	2619653512
	Super Dì	Strada Statale 32	32	45.4965575	8.6302013	2620112199
	La Bottega			46.1285275	13.4858076	2620279117
	Bottegon			46.1256209	12.2312646	2620770359
	Grifone			46.1225625	12.2334362	2620770361
	Simply Market			45.6581599	10.2406893	2621652060
		Viale Mario Rapisardi	254	37.5100007	15.0640094	2622104548
	GM	Viale Mario Rapisardi	336	37.5095292	15.0611511	2622104603
	Lidl			44.8455337	11.6069151	2622550660
	Az di Capalbo			39.4546379	17.0351614	2622834513
	Coop			46.0980196	11.0448754	2622899993
				39.4238384	17.0022995	2622956327
	Simply			45.5465394	10.2237099	2624078074
	Super Crai			43.0438651	12.6183264	2624082909
04019	Sigma	Via Traiano	53	41.2861894	13.2559393	2625203829
	Crai di Ceccon Fausto			46.0165390	11.7992157	2625311430
	Conad			45.8140266	8.2580679	2627228396
	CONAD			44.5346440	11.0233909	2628350606
	Todis	Piazza dei Consoli	12	41.8627033	12.5579393	2628455201
	Emme più	Via Claudio Asello	33	41.8634023	12.5579439	2628477755
				41.3005345	13.2987705	2632561738
	Despar			45.4367901	9.1541954	2633499504
	Simply			45.4179080	9.2618217	2633854271
	Conad			45.6145874	11.6949230	2633870450
				41.5454445	14.0570417	2635002225
	MaxiFrutta			45.1967765	12.2876103	2635226483
	SOMS Cooperativa di Consumo			46.2684426	12.5144833	2635425344
	Conad City			43.5493535	10.3144822	2635468648
75100	Delizie e Sapori Lucani	Viale dei Peucezi	24/N	40.6833415	16.5859145	2637102861
	Crai			45.8757416	11.9526017	2637133293
	Punto Simply			45.8733400	11.9473487	2637133346
	Prix			45.8154604	12.0138204	2637337774
	Consorzio Agrario			39.4207683	9.5707633	2637983020
	Issimo			45.8158680	13.1244986	2639387270
	Coop Casarsa			46.1524043	13.3460941	2639481821
	U2			45.4863633	9.3262631	2639768690
	Lidl			42.7825437	11.1093880	2639942032
	Simply Market			37.5215394	15.0955395	2640806186
85100	MD	Viale del Basento		40.6342416	15.8156896	2640935893
85100	P & B	Via della Chimica		40.6337165	15.8161027	2640939226
20900	TuoDì	Via Giotto da Bondone	8	45.5741448	9.2836543	2641504945
	Orobica Pesca			45.7055443	9.6910946	2641934855
	Coop	Viale Emilia	20	42.7695021	11.1125091	2647773791
	Pam	Via del Sabotino	6	42.7719810	11.1075953	2647829877
	IN's Mercato	Via Carlo Rota	47	45.5808855	9.2947207	2647932501
71047	La Prima	Via Regina Margherita	5	41.2869844	15.7656016	2652368425
20847	Coop	Via Italia	3	45.6583487	9.2547974	2652661108
	Unes Supermarket	Viale Belisario	3	45.4732036	9.1588878	2653636010
	Conad			44.4523042	10.4559574	2656272333
	Eurospin	Via Teano	3	42.7639725	11.1274234	2658127804
27049	Gulliver	Via Battisti	44	45.0759587	9.3043754	2658157463
40038	market	Via Augusto Fini	22	44.3308800	11.0620367	2659201186
	NaturaSi			41.1107748	16.8761410	2660984260
21013	Supermarket International	Via Luigi Borghi	2	45.6586795	8.7975351	2661248077
00156	iN's	Via Pollenza	8	41.9410157	12.5752884	2661379724
00156	iN's	Via Pollenza	10	41.9410298	12.5752527	2661379725
	Simply Market			42.4105839	11.3755953	2663545108
	DiMeglio			41.0030492	16.8737054	2663991697
00167	Punto Simply	Via Baldo degli Ubaldi	201	41.8999193	12.4360953	2667023947
				43.2095682	13.7811824	2668639051
	Penny			37.8062270	12.4566521	2672277234
32044	JuniorW		11	46.4292830	12.3751121	2673212801
	La Bottega dei Freschi	Via Santa Sofia		45.4056481	11.8822151	2678532472
	EuroSpin			45.4518972	10.9711549	2681817771
	Minimarket			46.4970490	12.4801340	2683311608
	MD			40.8253670	14.2029777	2684057885
		Via del Bosco	300	37.5394420	15.0762671	2685173833
				37.5382391	15.0751145	2685174070
80133	Superò	Via Monteoliveto	12;13;14	40.8444555	14.2517568	2685816316
	"Alimentari ""Che Salumeria!"""			40.5740645	15.7873019	2687079348
	Conad			42.9373491	12.6137124	2690769071
	Coop			45.5286909	10.1526015	2693016177
	Mini Market di Branca Giovanna			40.5768591	15.7810824	2693688257
	Iperfamila			41.5883424	14.6707772	2693742754
				46.1710087	9.8659799	2694200028
20131	Il Semprevedere	Via Annibale Caretta	3	45.4852865	9.2163871	2694874793
				38.1743494	16.2036966	2696244570
				46.0788963	11.2758472	2698825863
	Conad			45.0087559	7.6028682	2701341894
10015	A&O	Piazza I Maggio	23/A	45.4421797	7.8706935	2701647428
				46.0546998	12.0726618	2705851217
	Conad			42.3482150	13.3492566	2705909007
	Despar	Dorf	29	46.5115033	11.4400226	2708636466
	Cooperativa			39.8891132	18.3332329	2709814383
	Coop Le Torri			45.0805864	7.4008483	2710540030
	Sasso			43.7353359	12.6437302	2710641200
	Coop			46.5668860	11.5624428	2711125642
	Sunrise			40.8270194	14.1979318	2714685350
	Gieffe	Via Nuoro	18-28	39.2108935	9.1210610	2715451869
47922	Lidl	Via Tristano e Isotta	10	44.0544037	12.5410757	2718096139
47921	Econatura	Via Giuseppe Garibaldi	113	44.0578508	12.5659778	2718109295
47921	Conad City	Viale Tripoli	178	44.0589603	12.5788954	2718127037
47923	Conad City	Via della Fiera	2a	44.0528679	12.5720248	2718153462
47921	Zhong Nan Hai	Via Cesare Clementini	2b	44.0616003	12.5725555	2718153746
				41.1288088	16.5496686	2718189737
47921	Balkan Market	Via Roma	60	44.0630745	12.5724709	2718197415
47921	Supermarket Cinese	Via Alessandro Gambalunga	70a	44.0634717	12.5698490	2718201788
	Coop		6576d	45.4401113	12.3456819	2720520457
20060	Alimentari e Prodotti Giardinaggio			45.3803433	9.3551132	2720603166
	Carrefour Market			40.8299944	14.2072462	2720899965
				45.6079337	8.1288870	2721155066
	Super CRAI			40.0900773	15.2822874	2721923268
	Crai	Piazza San Lorenzo	20	43.7751505	11.2550809	2722333740
	Coop			46.2850457	12.0321701	2723914132
	Carrefour Express	Via Dante Alighieri		43.7709657	11.2563428	2724234881
	Sapori & Dintorni Conad	Via De Bardi	45	43.7672298	11.2529529	2724248489
	Il Suq	Via Napoli	19	39.2146999	9.1128405	2725373298
	COOP Supermarket			43.2300596	11.4163541	2726739542
	Eurospin			40.1432346	18.2003087	2727061055
	Spaccio Super Fresco			38.2245676	15.2384304	2727216248
	SuperPan			39.5554920	8.9038120	2728639063
	Emi			43.0980951	12.3872527	2730839668
	Carrefour Express	Via Ricasoli		43.7772995	11.2588317	2732557848
	Decò	Via Fratelli Beguinot	32	41.8054267	13.0580862	2732922215
	Negoziok	Via Ammiraglio Vacca	132	41.1101592	16.6816620	2733523101
61032	Naturasì Fano	Via Roma	113	43.8394162	13.0105227	2736127598
	Lidl			44.8081179	10.2841352	2736591689
	Emisfero			45.9704921	12.3105146	2737946891
	Coop			45.9825360	12.3146335	2738006578
56128	coop	Via Pisorno	58	43.6323791	10.3005777	2739440483
	Ard Discount			38.2168629	15.2377507	2740045286
	Ard			38.2235539	15.2407547	2740045411
				46.1126164	12.7888966	2741723076
	Despar			38.1952949	15.2421559	2742213554
	Crai			45.7322835	11.7967351	2747719535
	Maxì			45.7456944	11.7694977	2747905226
39030	market hofer	Klausbergstraße - Via Klausberg	59	46.9946547	11.9779262	2749455141
39030	EuroSpin	Ahrner Straße - Via Aurina	23/B	46.9490251	11.9220952	2749457130
39100	Ortofutta Tony Obst und Gemüse	Viale Europa - Europaallee	154/C	46.4928236	11.3237102	2749570672
39100	Sapori e Sensationi by Tony	Viale Druso - Drususallee	199	46.4949300	11.3311824	2749575493
39100	TERRA BIO	Via Cesare Battisti - Cesare-Battisti-Straße	64	46.5005613	11.3371875	2749599240
39050	Conad	Windeggstraße - Via Windegg	19/B	46.4142577	11.4318409	2749683628
	Ecu	Via Casa Naldi		44.4132993	10.7953671	2750368716
	Carrefour Market			45.3520998	9.3285749	2752112458
00058	Vivo Supermercato	Via IV Novembre	1	42.0373643	11.8688476	2752713736
	Carrefour			41.7297723	13.1415939	2754793522
	Crai			39.3660039	17.1236067	2755576927
	Mercadò			39.3672107	17.1181671	2755576941
	Conad			39.3649961	17.1282523	2755576946
	Bennet			46.0224983	13.2750913	2755619381
39012	EuroSpin	Luis Zuegg Straße - Via Luis Zuegg	28	46.6614164	11.1486855	2755803439
39030		Baumgartenweg - Via Baumgarten	5	46.7624169	12.0310898	2755903213
39049	LD	Pfitscherstraße - Via Val di Vizze	53/B	46.8945491	11.4452407	2755911850
39049	Gut & Gerne - Regionale Spezialitäten	Neustadt - Città Nuova	22	46.8977859	11.4315573	2755987103
39015	Bio- + Reformhaus Hofer	Kohlstatt - Via dei Carbonai		46.8118813	11.2460762	2755992469
39020	GOLMARKET	St. Johann-Straße - Via S. Giovanni	28	46.6459646	10.4642146	2756009049
39040	Coop Konsum	Hans-Feur-Straße - Via Hans Feur	6	46.3418098	11.2408582	2756028887
39040	Despar Oberhofer	Hans-Feur-Straße - Via Hans Feur	9	46.3421411	11.2413377	2756030492
	SMA			43.1858243	13.4762238	2756956902
	Decò			38.1790791	15.2609918	2759419715
	IN's			45.4490298	11.0210869	2760123704
	A&O			45.4423831	11.0210685	2760228771
	Famila	Via San Giovanni	80	45.9902148	13.3959636	2761241592
	Coop			45.7054663	11.2265452	2763884646
	Coop Cameri			45.5061020	8.6663576	2764569370
	Bennet			45.5993070	8.7969341	2767976915
	Emme Più	Via Gabriello Chiabrera	89	41.8539248	12.4794471	2768506396
	Conad			45.7049743	11.3475068	2769221552
	Super Elite	Via Aurelia		42.0533945	11.8208313	2772267763
	iN's	Viale Marche	97	45.4970886	9.1879532	2777576680
	Pam			45.4741532	9.2113031	2778012586
	Conad			43.4491527	11.8595567	2781809660
	Conad	Via San Benedetto	8 bis	43.0545207	12.2188686	2782250963
	Cossali market			45.8639802	9.8814474	2782964327
	parigi market			45.8647310	9.8825364	2782964769
	2G	Via Garibaldi		42.0859950	14.2062946	2782984953
	Alimentari da Maria	Via Nazionale		42.0887100	14.2045672	2782987037
	Gulliver			44.7064326	8.8918821	2786276720
	Interspar	Via Bellini	2	45.4191078	12.0515053	2786606208
	Supermercato Alimentari		6	42.1535300	12.6489726	2791625407
	Basko			44.5690003	8.9488116	2792876049
	Ekom			44.5750335	8.9437822	2792876051
				38.6008590	16.2186854	2794337133
				38.5978977	16.2298641	2794349613
	Crai Extra	Via Nazionale 254	254	38.9348111	16.8545953	2797613950
	Eurospar			38.9370685	16.8700555	2797613952
	Discount			43.1013151	12.3910951	2798102007
	3A			38.1499591	15.2148643	2798156395
	Coop			45.4581232	12.2136515	2804332691
	LD Market			44.7702331	8.7844043	2804759756
	Supermercato U2			44.7688738	8.7881438	2804759757
67051	Coop	Via Leone Marsicano		42.0310640	13.4289579	2806054935
	Crai			46.0086597	11.8313509	2807579227
				38.5871912	16.2178008	2808323480
				39.0540215	17.0808530	2810587908
62029	IperSimply	Contrada Cisterna		43.2223721	13.3343341	2815535801
62029	Lidl	Contrada Cisterna		43.2224095	13.3346279	2815535802
	Bon Merk			39.5252992	8.5916578	2817659490
				40.0137772	8.5993301	2817718340
	Sidis Mini			38.1918870	15.2478846	2817741741
	Sigma			41.4587610	12.8883729	2817976402
00067	Centro Commerciale Antica Via	Via San Michele		42.1457523	12.4968670	2819144150
	Conad			44.4128787	8.8820119	2821829321
	Eurospar			46.1284231	13.2233294	2823588862
00121	Iperfresco	Via delle Ebridi		41.7397122	12.2619848	2824306510
09030	SIGMA			39.6127715	8.8269183	2825339522
00121	SMA Simply	Via Isole del Capo Verde		41.7379936	12.2754296	2825994759
06050	Conad Margherita	Corso Vittorio Emanuele II		42.8994811	12.4361864	2831146382
	Margherita conad	Via della Pineta	225	39.2056131	9.1358399	2833196637
				45.6540152	7.6855115	2833978764
				44.4009548	11.5880528	2833984890
09043	Alimenti Surgelati Branduzzi	Via Roma	200A	39.4214748	9.5722553	2834026751
20121	Carrefour Express	Via Delio Tessa	2	45.4731791	9.1840902	2838418116
	Coop			41.8915204	12.5016088	2839950131
	Carrefour			45.8621730	9.8817294	2841184885
	Conad Ronco	Via G. Vassura	38	44.2025796	12.0744078	2843792562
	Caseificio			40.5928158	17.1120039	2846709362
	LD Market			39.9292429	9.6810995	2850106157
	Carniasapori			46.4817433	12.8666726	2853608288
	Centro Spesa Il Quadrifoglio			46.4828821	12.8652633	2853608290
00122	Carrefour Express	Via Alessandro Piola Caselli	101	41.7378588	12.2859795	2857763039
	ConTe			38.3629180	15.8510684	2857765555
				43.8184499	12.2697391	2857964088
	Iper Pewex	Via Tuscolana		41.8280453	12.6254387	2859855426
	Conad			43.3031317	13.4398094	2859976387
	SI Supermarket			43.3047479	13.4384468	2859979213
	PRIX			45.7167996	11.3251339	2862471081
	Eurospin			42.4599395	14.2097528	2863210911
70032	Carelli srl	Via Ludovico D'Angò	56	41.1141315	16.6879502	2863962267
00169	Eurospin	Via Walter Tobagi	48	41.8695604	12.5979193	2867100873
07028	Dettorimarket	Via Nazionale SS	99	41.2308666	9.1843436	2868252936
	Simply Market			45.8887713	10.1905143	2868324601
	Despar			46.0714796	13.2344507	2870317971
	Supermercato			43.7493624	13.0967706	2872673312
	Margherita Conad			45.8777433	10.8908442	2872848040
	Market Romantica			45.5667154	10.5491503	2873244050
25029	Penny Market	Via degli Artigiani		45.3258339	10.0633931	2874117089
				37.9317774	14.0887902	2874243907
28100	Esselunga	Corso Vercelli	102	45.4326203	8.5935613	2876613206
	LD			45.3608381	10.1481973	2878238746
36100	D Più	Via Giovanni Battista Quadri	77	45.5540006	11.5643923	2882652623
	La Margherita			44.3975873	8.6816200	2883097585
	Supermercato CRAI			45.5720493	11.5500947	2884966351
	Eurospin			45.8485567	10.9737930	2886627510
04028	CONAD CARUSO	Via Appia		41.2578816	13.7016529	2887245827
				45.7827967	11.1188856	2888587720
30027	IN'S Mercato	Via Vittorio Veneto	112	45.6402190	12.5551559	2888822439
	Decò			38.2143350	15.2344978	2892091556
	Carrefour Express			45.3168635	8.8621775	2893211505
	Carrefour Express			45.3266207	8.8558547	2893211506
36075	Lidl	Via Dante Alighieri	1	45.4937356	11.4288833	2894900751
	Luna Market			38.8951636	8.8700674	2895190186
				44.5595248	8.9711467	2896744307
20010	Il Gigante	Via Magenta	31	45.5641403	8.9222902	2897015879
10010	Alimentari Torreano	Piazza Giuseppe Ponzetto	1	45.3286970	7.8630413	2897287697
	Ridolfo Alimentari	Via Udine	20	45.6909802	13.1463255	2899341206
				44.5463817	10.9267017	2900449656
	Maxi Supermercati			45.6004030	12.8820610	2904791831
	Eurospin			43.1371348	12.2425052	2905029346
80077	NEW TROPICAL	Via Michele Mazzella		40.7343856	13.9460659	2905065549
	Discount Dpiù	Corso delle Nazioni	79/E	45.6572919	13.0987860	2908601090
	Biokiste			46.6694451	11.1708708	2908895920
	Edelweiss			45.3000732	7.4255917	2908898891
	Sigma			43.8114118	10.5114490	2909295306
	Piacere Terra			45.5484219	8.9448925	2909917624
				45.5486435	8.9444982	2909917625
	Sidis			43.4804548	11.7099908	2912014349
	Cooperativa Trentina			46.3438379	10.7018741	2912067406
00159	Iper Triscount	Via di Portonaccio	12	41.9021811	12.5361065	2912751887
	Tuttidi Market			45.6015020	12.8880090	2914354401
21037	Tigros	Via Valle	14/I	45.9663203	8.8540236	2914849529
	Coop			45.9657015	8.8550455	2914849530
25018	Rossetto	Via Mantova	142	45.4103996	10.4024705	2915915692
				45.4402787	8.6180183	2916045371
				41.8381779	12.2061905	2916549095
73028	Eurospin	Via Alimini		40.1514476	18.4818995	2917056214
22100	Carrefour	Via Boldoni	3	45.8114518	9.0820062	2918424566
		Via Vitaliano Brancati	6	37.5412543	15.0668842	2918744109
				37.5396063	15.0671521	2918744365
				45.9523273	8.6735816	2918919414
	Euromarket			46.2010762	13.2652043	2919005801
	Forte			37.5411586	15.0690634	2919108355
	Alimentari Bendotti Crist			45.8533063	7.9373679	2919171331
				41.1650057	13.9506605	2920402369
21047	Eredi di Garbelli Rita	Via Alessandro Manzoni	140	45.6374839	9.0354502	2921873984
47855	La bottega dei mille sapori	Via Giovanni Falcone	10	43.9050298	12.5801612	2922992696
				45.0858082	11.5999413	2923268308
	Unes			44.9116455	8.6240897	2923490120
	Auchan	Via Alcide de Gasperi	6	45.5015827	10.3491025	2923517536
				38.1687341	15.2723508	2925987809
20010	Lidl	Via Fratelli Bandiera	72	45.5649544	8.9318947	2927525837
	Eurospin			43.4665454	11.8615613	2927640938
	Pam	Viale Pedras	30	39.9891795	9.6854244	2928068608
				46.1381929	10.9585376	2929050450
				45.5311208	12.7223192	2929066649
	despar			45.5311471	12.7224023	2929066650
				45.4787649	12.5737148	2932609839
	Ali			45.4291976	12.0751262	2932662211
07030	LD Market	Via Li Tarabozzi		40.9706832	8.8757498	2932970162
				45.5518578	8.8889777	2935392989
00167	Tuodì	Via Baldo degli Ubaldi	221	41.9002212	12.4367798	2938764026
	Carrefour Express			45.4812688	9.0538922	2940074366
	Alì			45.6490685	11.8632077	2940468401
	Emi			43.1136992	12.3943222	2941322906
59100	Esselunga Superstore	Via Fiorentina	1	43.8647654	11.0965332	2941462545
